class,intron_length,GC_intron,PPT_density,T_block_length,SRSF3_count,SRSF3_density,SRSF5_count,SRSF5_density,SRSF11_count,SRSF11_density,SRSF1_count,SRSF1_density,SRSF2_count,SRSF2_density,SRSF7_count,SRSF7_density,PCBP2_count,PCBP2_density,PCBP2_long_count,PCBP2_long_density,PCBP3_count,PCBP3_density,HNRNPH1_count,HNRNPH1_density,HNRNPF_count,HNRNPF_density,HNRNPA2B1_count,HNRNPA2B1_density,RBM25_count,RBM25_density,RBM6_count,RBM6_density,RBM39_count,RBM39_density,RBM24_count,RBM24_density,PTBP1_count,PTBP1_density,ESRP1_count,ESRP1_density,SS5_score,SS3_score,BP_count,rel_position,is_first_intron,upstream_exon_GC,upstream_exon_length,codon_optimality,decoy_5ss_count,decoy_3ss_count,decoy_total,SS5_accessibility,SS3_accessibility
1,1094,0.520109689213894,0.4666666666666667,5,9,8.22669104204753,2,1.8281535648994514,2,1.8281535648994514,3,2.742230347349177,0,0,0,0,19,17.367458866544787,0,0,3,2.742230347349177,1,0.9140767824497257,0,0,3,2.742230347349177,2,1.8281535648994514,1,0.9140767824497257,1,0.9140767824497257,1,0.9140767824497257,1,0.9140767824497257,1,0.9140767824497257,10,4.444444444444445,1,0,1,0.42,50,0.5625,11,19,30,0.2222222222222222,0.7391304347826086
1,344,0.5988372093023255,0.7333333333333333,5,6,17.44186046511628,3,8.72093023255814,0,0,1,2.906976744186047,0,0,0,0,13,37.79069767441861,0,0,2,5.813953488372094,1,2.906976744186047,0,0,0,0,1,2.906976744186047,0,0,1,2.906976744186047,0,0,0,0,0,0,4.333333333333333,5.333333333333333,0,0,1,0.66,50,0.1875,8,14,22,0.5555555555555556,0.5652173913043479
1,241,0.6556016597510373,0.4,3,2,8.298755186721992,1,4.149377593360996,0,0,1,4.149377593360996,0,0,0,0,7,29.04564315352697,0,0,1,4.149377593360996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.149377593360996,0,0,5.333333333333334,3.5555555555555554,0,0,1,0.56,50,0.4375,11,15,26,0.1111111111111111,0.2173913043478261
1,470,0.3638297872340426,0.4,7,3,6.382978723404256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.5555555555555554,0,0,1,0.44,50,0.6875,14,15,29,0.1111111111111111,0.8260869565217391
1,3219,0.4358496427461945,0.4,11,15,4.659832246039143,1,0.3106554830692762,5,1.5532774153463809,6,1.8639328984156571,0,0,0,0,26,8.07704255980118,0,0,1,0.3106554830692762,0,0,0,0,5,1.5532774153463809,2,0.6213109661385524,0,0,9,2.7958993476234855,2,0.6213109661385524,3,0.9319664492078286,3,0.9319664492078286,4.333333333333333,3.5555555555555554,0,0,1,0.32,50,0.625,13,10,23,0.5555555555555556,0.6086956521739131
1,567,0.564373897707231,0.3333333333333333,4,4,7.0546737213403885,1,1.7636684303350971,4,7.0546737213403885,3,5.291005291005291,0,0,0,0,16,28.218694885361554,0,0,2,3.5273368606701943,0,0,0,0,5,8.818342151675486,2,3.5273368606701943,1,1.7636684303350971,3,5.291005291005291,2,3.5273368606701943,2,3.5273368606701943,0,0,1.6666666666666667,2.6666666666666665,0,0,1,0.6,50,0.5625,14,16,30,0.4444444444444444,0.391304347826087
1,240,0.48333333333333334,0.4,4,3,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.166666666666667,0,0,0,0,0,0,0,0,0,0,1,4.166666666666667,0,0,0,0,0,0,1.6666666666666667,3.111111111111111,0,0,1,0.58,50,0.3125,10,21,31,0.4444444444444444,0.34782608695652173
1,427,0.6533957845433255,0.6,3,0,0,4,9.36768149882904,0,0,0,0,0,0,0,0,23,53.86416861826698,0,0,2,4.68384074941452,1,2.34192037470726,0,0,1,2.34192037470726,0,0,1,2.34192037470726,5,11.7096018735363,1,2.34192037470726,5,11.7096018735363,0,0,4.666666666666667,4.888888888888889,0,0,1,0.64,50,0.4375,11,16,27,0.3333333333333333,0.1739130434782609
1,356,0.651685393258427,0.4666666666666667,4,5,14.04494382022472,1,2.808988764044944,2,5.617977528089888,6,16.853932584269664,0,0,0,0,9,25.280898876404496,0,0,0,0,0,0,0,0,4,11.235955056179776,1,2.808988764044944,0,0,1,2.808988764044944,2,5.617977528089888,0,0,0,0,4.333333333333334,3.111111111111111,0,0,1,0.78,50,0.3125,9,9,18,0.2222222222222222,0.4347826086956522
1,819,0.4236874236874237,0.2,6,10,12.210012210012211,1,1.221001221001221,2,2.442002442002442,2,2.442002442002442,0,0,0,0,4,4.884004884004884,0,0,0,0,0,0,0,0,2,2.442002442002442,0,0,0,0,1,1.221001221001221,1,1.221001221001221,0,0,0,0,1.6666666666666667,1.7777777777777777,0,0,1,0.16,50,0.6875,4,15,19,0.4444444444444444,0.6521739130434783
