Length	GC	MaxEnt5	MaxEnt3	Group
8608	0.4959340148698885	10.1	10.49	Constitutive
3727	0.4247383954923531	10.75	9.42	Constitutive
1627	0.5414874001229256	7.07	8.72	Constitutive
964	0.6607883817427386	6.68	6.12	Constitutive
627	0.2886762360446571	8.41	7.5	Constitutive
3243	0.5288313290163429	11.81	6.96	Constitutive
38253	0.37079444749431417	11.01	11.17	Constitutive
1621	0.35780382479950645	8.38	5.29	Constitutive
832	0.4639423076923077	9.6	8.37	Constitutive
378	0.5634920634920635	9.1	8.06	Constitutive
7159	0.39712250314289704	5.54	8.22	Constitutive
105837	0.39483356482137627	9.81	10.55	Constitutive
196	0.5969387755102041	10.07	7.63	Constitutive
259	0.6833976833976834	4.05	7.51	Constitutive
177124	0.35291095503714914	8.66	10.84	Constitutive
1449	0.44237405106970323	8.49	7.65	Constitutive
386	0.582901554404145	6.64	11.02	Constitutive
4725	0.33291005291005293	8.35	8.62	Constitutive
17630	0.4034600113442995	10.05	5.97	Constitutive
3929	0.40671926698905575	6.82	9.98	Constitutive
2386	0.37259010896898576	8.88	12.46	Constitutive
1852	0.2867170626349892	10.57	7.07	Constitutive
11489	0.41265558360170596	7.46	12.3	Constitutive
1099	0.4030937215650591	9.46	6.37	Constitutive
1136	0.37411971830985913	6.37	3.78	Constitutive
63927	0.42008853848921424	10.65	10.99	Constitutive
1575	0.580952380952381	6.52	6.71	Constitutive
391716	0.37810811914754566	9.79	11.71	Constitutive
11565	0.4874189364461738	10.75	10.1	Constitutive
818	0.4877750611246944	2.99	11.01	Constitutive
45033	0.40032864788044326	10.36	6.1	Constitutive
7441	0.42453971240424676	9.45	11.08	Constitutive
854	0.6229508196721312	8.88	9.01	Constitutive
4192	0.38287213740458015	7.07	5.23	Constitutive
4730	0.32579281183932346	6.33	8.4	Constitutive
1634	0.44369645042839656	9.46	11.15	Constitutive
220	0.6818181818181818	6.96	4.22	Constitutive
1718	0.3230500582072177	2.97	8.19	Constitutive
370	0.6243243243243243	8.27	10.06	Constitutive
763	0.4888597640891219	10.77	9.22	Constitutive
271	0.6383763837638377	0.66	4.73	Constitutive
4770	0.49245283018867925	9.88	3.67	Constitutive
2057	0.36995624696159457	4.51	3.09	Constitutive
103110	0.3851226845116866	7.03	2.7	Constitutive
462	0.5735930735930735	7.88	12.18	Constitutive
2418	0.5955334987593052	8.56	11.51	Constitutive
2838	0.5021141649048626	9.6	7.3	Constitutive
2323	0.5238915195867413	7.93	7.0	Constitutive
4583	0.4933449705433122	11.0	8.2	Constitutive
8816	0.35458257713248637	11.01	6.9	Constitutive
3667	0.3692391600763567	10.22	9.16	Constitutive
2883	0.3610822060353798	10.13	4.4	Constitutive
3710	0.41078167115902964	10.86	6.48	Constitutive
958	0.5782881002087683	8.16	8.77	Constitutive
15965	0.37839022862511745	9.11	7.49	Constitutive
143	0.5804195804195804	8.16	5.09	Constitutive
5130	0.557504873294347	10.28	10.91	Constitutive
556	0.35251798561151076	2.88	7.45	Constitutive
421	0.4180522565320665	8.05	4.71	Constitutive
819	0.5555555555555556	7.56	6.76	Constitutive
3645	0.5020576131687243	9.16	8.02	Constitutive
10968	0.5042851932895697	7.84	5.04	Constitutive
5649	0.49778721897681005	10.45	8.67	Constitutive
1091	0.5572868927589367	10.9	7.45	Constitutive
778	0.5102827763496144	9.22	8.58	Constitutive
71	0.704225352112676	8.27	5.3	Constitutive
934	0.6648822269807281	9.1	10.31	Constitutive
586	0.5989761092150171	8.34	10.33	Constitutive
230	0.3173913043478261	10.28	4.37	Constitutive
823	0.3888213851761847	4.52	10.24	Constitutive
379	0.34300791556728233	6.96	7.24	Constitutive
235	0.46382978723404256	8.05	5.21	Constitutive
2686	0.41511541325390916	5.19	7.46	Constitutive
1488	0.4227150537634409	7.21	7.43	Constitutive
9468	0.45363329108576256	8.56	7.52	Constitutive
275	0.5927272727272728	9.88	4.72	Constitutive
979	0.4433094994892748	10.77	8.91	Constitutive
112	0.5	9.26	4.8	Constitutive
59663	0.4060305381894977	8.83	5.75	Constitutive
94927	0.38237803786067187	9.81	10.16	Constitutive
2127	0.39539257169722614	8.34	6.7	Constitutive
5923	0.4143170690528448	3.26	7.39	Constitutive
2167	0.30826026765113057	7.84	7.79	Constitutive
11321	0.4038512498895857	9.26	11.64	Constitutive
5293	0.39826185528055924	10.24	10.87	Constitutive
418	0.6794258373205742	8.07	6.62	Constitutive
4029	0.40109208240258126	8.35	8.36	Constitutive
9172	0.33809419973833404	10.77	5.19	Constitutive
3974	0.5714645193759437	10.57	6.75	Constitutive
3653	0.4013139885026006	9.27	8.66	Constitutive
483	0.5320910973084886	10.65	3.87	Constitutive
247	0.6194331983805668	9.3	3.92	Constitutive
545	0.41834862385321103	7.51	8.12	Constitutive
964	0.41597510373443985	8.17	7.68	Constitutive
220	0.65	2.68	6.56	Constitutive
310	0.535483870967742	8.4	9.35	Constitutive
451	0.5121951219512195	7.8	10.39	Constitutive
585	0.38290598290598293	7.0	10.68	Constitutive
91	0.6043956043956044	5.38	7.73	Constitutive
193	0.41450777202072536	5.39	10.16	Constitutive
2916	0.44135802469135804	7.0	11.56	Constitutive
2220	0.3752252252252252	9.82	9.48	Constitutive
490	0.5938775510204082	-12.02	-6.03	Constitutive
1052	0.5884030418250951	9.16	8.14	Constitutive
164	0.4268292682926829	4.54	7.78	Constitutive
6581	0.33961404041938914	6.89	10.94	Constitutive
1864	0.4436695278969957	8.14	8.9	Constitutive
365	0.3643835616438356	9.22	0.64	Constitutive
5034	0.55502582439412	10.65	10.25	Constitutive
1993	0.4330155544405419	3.29	8.09	Constitutive
75335	0.44032654144819805	10.67	7.15	Constitutive
14873	0.37040274322598	10.08	9.83	Constitutive
1516	0.31266490765171506	-11.33	-8.53	Constitutive
552	0.6213768115942029	9.4	9.11	Constitutive
9397	0.3813983186123231	10.77	6.91	Constitutive
51822	0.41493960094168497	10.57	6.91	Constitutive
12299	0.4224733718188471	10.77	10.73	Constitutive
1637	0.41172877214416614	10.38	12.19	Constitutive
97	0.5257731958762887	8.49	8.55	Constitutive
6992	0.5617848970251716	10.51	8.01	Constitutive
1351	0.3582531458179127	8.04	7.44	Constitutive
9518	0.3230720739651187	9.07	7.73	Constitutive
55585	0.3389763425384546	10.22	8.97	Constitutive
15294	0.34549496534588725	6.38	0.32	Constitutive
1877	0.6515716568993074	7.59	5.79	Constitutive
2006	0.5119641076769691	9.6	6.3	Constitutive
1529	0.3865271419228254	5.73	6.78	Constitutive
1627	0.4400737553779963	10.03	9.25	Constitutive
3639	0.3855454795273427	10.67	10.06	Constitutive
178	0.6460674157303371	8.19	9.67	Constitutive
3079	0.39071126989282234	1.23	10.81	Constitutive
9109	0.38280821165879897	6.84	9.9	Constitutive
1839	0.44480696030451333	9.65	8.43	Constitutive
2207	0.3384685092886271	3.19	9.41	Constitutive
2384	0.3200503355704698	8.77	6.66	Constitutive
1957	0.42514052120592744	7.16	5.84	Constitutive
9763	0.37836730513161937	10.1	7.88	Constitutive
7183	0.4706946958095503	10.28	7.76	Constitutive
2710	0.5269372693726937	7.33	9.37	Constitutive
525	0.5942857142857143	7.83	8.95	Constitutive
89	0.7303370786516854	6.43	5.88	Constitutive
302	0.4470198675496689	9.21	7.01	Constitutive
30385	0.4245844989303933	10.47	7.48	Constitutive
451	0.41019955654101997	7.52	7.5	Constitutive
3333	0.444044404440444	8.56	10.99	Constitutive
89	0.6292134831460674	9.26	6.61	Constitutive
179	0.6703910614525139	10.1	6.96	Constitutive
264	0.7121212121212122	9.22	13.37	Constitutive
1417	0.5603387438249824	7.93	8.37	Constitutive
13268	0.39825143201688273	9.81	8.27	Constitutive
4016	0.4723605577689243	5.19	7.52	Constitutive
84	0.5476190476190477	9.01	4.52	Constitutive
11797	0.4303636517758752	8.18	7.58	Constitutive
128	0.4296875	10.28	9.07	Constitutive
76	0.631578947368421	2.53	7.83	Constitutive
26227	0.37499523391924355	8.68	10.11	Constitutive
1492	0.5382037533512064	9.1	11.15	Constitutive
858	0.4289044289044289	6.99	7.12	Constitutive
383	0.5509138381201044	11.45	7.31	Constitutive
3675	0.3814965986394558	7.13	7.53	Constitutive
2488	0.32516077170418006	7.51	5.71	Constitutive
19543	0.613621245458732	9.79	9.25	Constitutive
1391	0.4802300503235083	9.6	9.35	Constitutive
1493	0.38914936369725384	7.88	4.51	Constitutive
4842	0.3828996282527881	1.76	6.68	Constitutive
3222	0.4158907510862818	8.07	7.34	Constitutive
1639	0.4899328859060403	10.77	5.96	Constitutive
1502	0.3621837549933422	8.59	6.32	Constitutive
8277	0.34940195723088074	8.24	7.24	Constitutive
2532	0.4628751974723539	6.06	1.83	Constitutive
3675	0.3814965986394558	7.13	7.53	Constitutive
4703	0.40846268339357855	3.53	13.46	Constitutive
12156	0.4218492925304376	6.18	8.78	Constitutive
9598	0.41175244842675557	9.89	8.84	Constitutive
44453	0.4338739792589926	10.49	9.54	Constitutive
104	0.7019230769230769	10.49	9.95	Constitutive
3792	0.35891350210970463	10.13	9.03	Constitutive
642	0.5887850467289719	7.26	11.75	Constitutive
12151	0.4282775080240309	9.66	9.47	Constitutive
1931	0.4080787156913516	7.56	9.75	Constitutive
1203	0.4605153782211139	10.47	15.17	Constitutive
1284	0.5615264797507789	10.28	11.65	Constitutive
791	0.6270543615676359	10.1	7.35	Constitutive
448	0.625	7.66	11.57	Constitutive
116	0.5344827586206896	8.1	9.52	Constitutive
110	0.6727272727272727	11.08	6.93	Constitutive
135	0.3111111111111111	9.37	6.51	Constitutive
2317	0.34829520932239966	7.54	12.59	Constitutive
1552	0.28737113402061853	7.61	11.0	Constitutive
4858	0.4258954302181968	8.07	12.82	Constitutive
4370	0.38100686498855835	7.05	8.52	Constitutive
207004	0.3796689919035381	7.96	9.55	Constitutive
437	0.6109839816933639	6.25	7.69	Constitutive
2134	0.5651358950328023	8.17	11.47	Constitutive
33051	0.3647393422286769	6.49	10.21	Constitutive
1707	0.5067369654364382	10.03	12.24	Constitutive
18870	0.41118177000529943	10.08	7.48	Constitutive
79	0.6582278481012658	10.67	8.98	Constitutive
13323	0.3874502739623208	10.47	8.68	Constitutive
395	0.46582278481012657	1.51	10.75	Constitutive
3187	0.41700658926890494	4.3	9.5	Constitutive
5734	0.4747122427624695	3.32	9.71	Constitutive
1459	0.4880054832076765	9.25	14.27	Constitutive
2340	0.4064102564102564	9.81	8.56	Constitutive
2673	0.4227459783015339	9.65	6.99	Constitutive
85	0.6470588235294118	9.16	9.58	Constitutive
983	0.4211597151576806	2.28	6.51	Constitutive
2014	0.5590863952333665	10.03	10.85	Constitutive
1539	0.3521767381416504	10.67	10.6	Constitutive
126	0.626984126984127	7.13	6.18	Constitutive
225	0.5955555555555555	9.16	2.31	Constitutive
1402	0.4992867332382311	4.54	6.84	Constitutive
1614	0.35811648079306074	8.95	2.89	Constitutive
2230	0.40717488789237666	8.68	2.96	Constitutive
1415	0.4120141342756184	10.49	8.01	Constitutive
1245	0.3413654618473896	8.83	4.99	Constitutive
2841	0.418514607532559	8.35	12.74	Constitutive
298	0.28523489932885904	9.82	1.06	Constitutive
276	0.7065217391304348	6.8	1.97	Constitutive
5441	0.42675978680389637	9.65	9.85	Constitutive
938	0.4051172707889126	4.14	-1.65	Constitutive
836	0.48444976076555024	10.07	7.33	Constitutive
293	0.3515358361774744	9.82	9.93	Constitutive
21756	0.3681742967457253	8.88	10.41	Constitutive
42193	0.46666508662574363	9.85	13.79	Constitutive
21574	0.43770279039584686	8.02	10.29	Constitutive
89	0.25842696629213485	7.0	7.62	Constitutive
433	0.6397228637413395	8.88	9.72	Constitutive
1289	0.330488750969744	9.35	8.66	Constitutive
4292	0.3821062441752097	6.53	-0.39	Constitutive
1062	0.4303201506591337	10.16	9.45	Constitutive
1024	0.4736328125	9.99	3.23	Constitutive
921	0.43539630836047777	9.72	10.04	Constitutive
4441	0.3852735870299482	8.54	11.68	Constitutive
1509	0.40622929092113985	6.34	8.65	Constitutive
173	0.6416184971098265	8.3	8.0	Constitutive
70	0.6	8.37	2.73	Constitutive
2865	0.3961605584642234	11.08	11.47	Constitutive
569	0.30052724077328646	10.06	5.92	Constitutive
1444	0.5401662049861495	6.57	7.4	Constitutive
272	0.6029411764705882	9.89	2.94	Constitutive
8681	0.42218638405713627	11.01	7.89	Constitutive
2724	0.6615271659324523	8.05	10.32	Constitutive
437	0.6155606407322655	6.64	10.49	Constitutive
194	0.39690721649484534	4.62	10.86	Constitutive
7268	0.4504678040726472	8.92	12.28	Constitutive
4354	0.5238860817638953	10.28	-3.58	Constitutive
2305	0.3475054229934924	7.68	10.95	Constitutive
1155	0.39826839826839827	4.51	1.84	Constitutive
9426	0.3995332060258858	11.08	9.3	Constitutive
87	0.632183908045977	8.41	13.0	Constitutive
343	0.5481049562682215	8.68	9.88	Constitutive
5180	0.34034749034749034	7.93	4.37	Constitutive
36789	0.3791622495854739	11.01	12.04	Constitutive
519	0.28709055876685935	8.83	11.58	Constitutive
3987	0.35891647855530473	10.44	8.87	Constitutive
8388	0.4480209823557463	7.43	10.84	Constitutive
965	0.5813471502590674	8.66	8.36	Constitutive
14984	0.3727976508275494	9.11	8.47	Constitutive
2692	0.38558692421991086	3.24	10.6	Constitutive
803	0.5790784557907845	9.13	9.61	Constitutive
313	0.5718849840255591	6.46	10.55	Constitutive
155	0.6387096774193548	7.65	4.77	Constitutive
50651	0.3829736826518726	9.54	8.77	Constitutive
4109	0.4879532733025067	9.16	10.06	Constitutive
549	0.6029143897996357	10.07	9.48	Constitutive
474	0.5485232067510548	9.49	9.01	Constitutive
2312	0.5056228373702422	10.28	13.37	Constitutive
5471	0.4264302686894535	11.0	12.49	Constitutive
176	0.6534090909090909	3.85	6.36	Constitutive
512	0.578125	2.78	11.01	Constitutive
10347	0.3573016333236687	8.59	5.81	Constitutive
11828	0.40564761582685155	11.08	9.22	Constitutive
368	0.6114130434782609	5.03	7.77	Constitutive
181	0.6022099447513812	10.17	10.87	Constitutive
960	0.409375	8.14	7.71	Constitutive
88	0.8181818181818182	8.69	9.56	Constitutive
89	0.29213483146067415	7.15	11.42	Constitutive
3969	0.4308390022675737	8.55	9.22	Constitutive
5985	0.48370927318295737	10.08	9.84	Constitutive
1267	0.388318863456985	7.47	8.13	Constitutive
3490	0.3538681948424069	1.91	8.64	Constitutive
164	0.4878048780487805	8.4	9.46	Constitutive
84	0.7023809523809523	11.37	5.65	Constitutive
1683	0.33571004159239454	10.08	7.13	Constitutive
2084	0.44241842610364684	8.08	12.18	Constitutive
3563	0.38085882683132194	4.79	5.84	Constitutive
877	0.37970353477765106	9.45	0.94	Constitutive
10050	0.5104477611940299	10.77	9.64	Constitutive
417	0.5203836930455635	8.73	9.11	Constitutive
3885	0.4682110682110682	4.8	8.73	Constitutive
4903	0.36630634305527227	5.54	9.03	Constitutive
305	0.46885245901639344	10.51	10.81	Constitutive
729	0.2935528120713306	7.41	9.41	Constitutive
894	0.3143176733780761	5.02	7.36	Constitutive
2912	0.5309065934065934	8.68	7.44	Constitutive
70702	0.36436027269384175	9.14	9.93	Constitutive
1368	0.4159356725146199	9.79	10.87	Constitutive
31154	0.3763561661423894	10.24	13.97	Constitutive
222	0.27927927927927926	7.3	9.57	Constitutive
959	0.397288842544317	8.17	6.24	Constitutive
1574	0.5241423125794155	4.74	12.12	Constitutive
2575	0.4772815533980583	8.76	8.93	Constitutive
1436	0.520891364902507	8.41	12.02	Constitutive
2891	0.3690764441369768	9.66	6.35	Constitutive
1147	0.5396687009590235	5.66	4.82	Constitutive
255	0.615686274509804	7.83	6.24	Constitutive
6780	0.4491150442477876	9.48	7.95	Constitutive
4754	0.40092553639040807	9.88	6.28	Constitutive
463	0.6414686825053996	9.22	8.5	Constitutive
1711	0.30566919929865577	10.43	6.17	Constitutive
797	0.2986198243412798	6.15	6.85	Constitutive
975	0.3723076923076923	7.07	12.18	Constitutive
2478	0.40516545601291365	8.27	7.6	Constitutive
16041	0.3699270619038713	10.93	5.55	Constitutive
5163	0.3664536122409452	6.96	10.0	Constitutive
1037	0.6576663452266153	9.82	5.97	Constitutive
4249	0.4615203577312309	9.85	8.91	Constitutive
1277	0.6546593578700078	8.05	9.81	Constitutive
1161	0.58656330749354	9.6	9.51	Constitutive
3403	0.5803702615339407	10.1	10.95	Constitutive
470	0.49361702127659574	10.16	4.9	Constitutive
1800	0.36333333333333334	7.13	8.29	Constitutive
1200	0.6083333333333333	9.08	12.9	Constitutive
378	0.3783068783068783	9.35	6.76	Constitutive
1147	0.3095030514385353	11.08	9.64	Constitutive
4477	0.341746705383069	6.99	6.67	Constitutive
31617	0.35401840781857863	11.08	7.17	Constitutive
2036	0.3698428290766208	8.49	6.7	Constitutive
4816	0.4736295681063123	8.56	9.38	Constitutive
155	0.2064516129032258	8.88	8.83	Constitutive
1007	0.5402184707050646	10.47	10.2	Constitutive
3531	0.38147833474936277	6.84	10.17	Constitutive
727	0.4250343878954608	5.06	11.09	Constitutive
865	0.40578034682080927	1.81	6.16	Constitutive
9061	0.3976382297759629	10.47	8.48	Constitutive
34053	0.39793850762047395	10.06	12.67	Constitutive
26368	0.4890018203883495	1.66	14.4	Constitutive
76673	0.3834465848473387	9.43	9.11	Constitutive
3364	0.4518430439952438	10.77	11.84	Constitutive
7641	0.46302839942415913	-4.52	9.26	Constitutive
1045	0.34258373205741627	8.11	10.34	Constitutive
4453	0.3774983157421963	10.57	3.93	Constitutive
352	0.6960227272727273	10.26	5.26	Constitutive
937	0.3084311632870864	8.46	10.61	Constitutive
2769	0.4564824846514987	8.46	5.09	Constitutive
1474	0.43419267299864317	6.37	8.0	Constitutive
865	0.33410404624277457	8.55	13.58	Constitutive
256	0.5859375	7.61	10.98	Constitutive
7407	0.4150128257054138	3.1	10.73	Constitutive
283	0.6325088339222615	8.68	9.66	Constitutive
234	0.32905982905982906	10.77	7.37	Constitutive
246	0.6463414634146342	7.85	7.15	Constitutive
1866	0.5053590568060021	4.89	11.87	Constitutive
2468	0.41369529983792547	8.88	8.21	Constitutive
1137	0.623570800351803	9.88	11.33	Constitutive
324	0.2654320987654321	11.0	8.01	Constitutive
13558	0.36649948369966073	8.15	10.61	Constitutive
4237	0.3953268822279915	10.51	9.83	Constitutive
9981	0.4687907023344354	7.22	9.57	Constitutive
220	0.5954545454545455	8.49	7.76	Constitutive
458	0.37554585152838427	1.45	10.62	Constitutive
3275	0.3706870229007634	2.29	10.51	Constitutive
997	0.39518555667001004	8.76	8.76	Constitutive
489	0.7034764826175869	8.99	3.69	Constitutive
690	0.37681159420289856	9.6	11.43	Constitutive
9708	0.4009064688916358	11.0	8.3	Constitutive
14655	0.3903104742408734	10.28	9.42	Constitutive
214	0.4719626168224299	9.1	9.49	Constitutive
1051	0.3615604186489058	8.38	5.89	Constitutive
117	0.6581196581196581	6.66	4.17	Constitutive
572	0.34440559440559443	7.46	9.09	Constitutive
107	0.8130841121495327	6.32	7.03	Constitutive
1117	0.35004476275738583	8.99	8.43	Constitutive
45782	0.37584640251627277	7.52	3.73	Constitutive
373	0.6193029490616622	8.73	10.25	Constitutive
7528	0.5486184909670563	9.04	5.64	Constitutive
609	0.5779967159277504	7.66	4.25	Constitutive
545	0.5889908256880734	6.69	10.38	Constitutive
338	0.3905325443786982	9.12	12.22	Constitutive
4572	0.5030621172353456	10.28	8.59	Constitutive
90	0.23333333333333334	4.08	6.52	Constitutive
2121	0.5176803394625177	7.93	2.66	Constitutive
11305	0.4663423264042459	7.93	11.36	Constitutive
16701	0.34674570385006886	10.24	9.62	Constitutive
745	0.2966442953020134	9.43	9.32	Constitutive
1291	0.5755228505034856	7.54	8.03	Constitutive
9184	0.40385452961672474	9.66	8.24	Constitutive
1914	0.3793103448275862	7.87	10.12	Constitutive
2445	0.350920245398773	7.65	6.73	Constitutive
856	0.4158878504672897	9.45	7.33	Constitutive
5270	0.3193548387096774	8.99	10.94	Constitutive
697	0.3328550932568149	8.72	6.13	Constitutive
331	0.2719033232628399	7.46	6.98	Constitutive
90	0.32222222222222224	4.79	11.01	Constitutive
1542	0.5188067444876784	1.64	-0.43	Constitutive
5042	0.3722729075763586	6.93	7.49	Constitutive
352	0.6051136363636364	4.95	7.63	Constitutive
248	0.6129032258064516	5.88	6.21	Constitutive
574	0.313588850174216	7.05	10.49	Constitutive
307	0.42996742671009774	5.07	7.87	Constitutive
4751	0.3818143548726584	4.57	3.5	Constitutive
9144	0.6176727909011374	10.29	12.91	Constitutive
9120	0.3787280701754386	9.8	12.35	Constitutive
374	0.43315508021390375	8.63	6.77	Constitutive
1989	0.358974358974359	7.96	9.04	Constitutive
2308	0.43327556325823224	9.1	2.38	Constitutive
1481	0.36191762322754895	10.67	8.22	Constitutive
1901	0.569700157811678	3.36	11.06	Constitutive
8808	0.4283605812897366	8.34	4.79	Constitutive
1185	0.48438818565400843	8.07	8.17	Constitutive
111	0.6846846846846847	10.88	5.85	Constitutive
8380	0.3902147971360382	8.56	9.37	Constitutive
1286	0.3701399688958009	6.04	6.77	Constitutive
2092	0.38575525812619504	11.08	10.5	Constitutive
4038	0.36007924715205547	7.96	3.84	Constitutive
878	0.285876993166287	11.08	4.69	Constitutive
284	0.6056338028169014	8.3	9.15	Constitutive
4622	0.6401990480311553	6.38	9.22	Constitutive
649	0.5562403697996918	9.79	11.2	Constitutive
114	0.22807017543859648	8.59	8.86	Constitutive
724	0.4447513812154696	9.3	8.86	Constitutive
310	0.4774193548387097	7.37	9.32	Constitutive
1413	0.5576786978060864	4.68	11.82	Constitutive
2668	0.5704647676161919	9.6	6.34	Constitutive
215	0.5953488372093023	8.46	11.41	Constitutive
799	0.6645807259073843	1.46	5.8	Constitutive
1151	0.6046915725456126	7.13	10.0	Constitutive
70	0.6857142857142857	9.65	11.78	Constitutive
4000	0.37775	9.99	6.71	Constitutive
6967	0.3667288646476245	10.77	9.33	Constitutive
129	0.6511627906976745	8.56	4.54	Constitutive
1579	0.30208993033565545	8.62	11.13	Constitutive
573	0.5514834205933682	6.95	5.99	Constitutive
244	0.42213114754098363	4.15	8.34	Constitutive
334	0.6077844311377245	10.05	8.27	Constitutive
1703	0.47563123899001764	10.51	-0.61	Constitutive
10209	0.4133607601136252	8.83	7.74	Constitutive
4793	0.3425829334446067	11.37	7.69	Constitutive
584	0.4845890410958904	8.27	10.58	Constitutive
397	0.6045340050377834	8.19	7.45	Constitutive
144	0.6458333333333334	9.16	12.74	Constitutive
14897	0.4161240518225146	8.39	10.23	Constitutive
8260	0.4794188861985472	7.36	10.04	Constitutive
1796	0.4064587973273942	9.6	8.27	Constitutive
865	0.545664739884393	9.3	3.57	Constitutive
2042	0.36679725759059745	6.43	7.37	Constitutive
723	0.46473029045643155	10.65	10.43	Constitutive
2382	0.39336691855583544	8.73	11.24	Constitutive
16040	0.36951371571072317	9.07	6.16	Constitutive
13328	0.36111944777911165	10.47	5.44	Constitutive
957	0.5193312434691745	3.68	12.63	Constitutive
10753	0.4356923649214173	7.0	10.62	Constitutive
1168	0.4957191780821918	5.84	9.89	Constitutive
15746	0.3801600406452432	8.56	8.93	Constitutive
4350	0.44804597701149423	-0.25	11.76	Constitutive
7134	0.4076254555649005	10.47	9.7	Constitutive
4353	0.4020215943027797	9.11	8.98	Constitutive
862	0.46403712296983757	8.68	9.36	Constitutive
473	0.4249471458773784	7.84	9.75	Constitutive
535	0.5457943925233645	3.53	7.42	Constitutive
168	0.2976190476190476	9.65	4.05	Constitutive
3797	0.3779299446931788	10.38	10.5	Constitutive
1829	0.5390924002186988	1.73	7.26	Constitutive
216355	0.4108155577638603	10.24	9.78	Constitutive
888	0.5326576576576577	7.21	5.16	Constitutive
1333	0.4763690922730683	9.79	12.52	Constitutive
1025	0.3804878048780488	10.45	7.95	Constitutive
9480	0.4860759493670886	10.9	9.92	Constitutive
765	0.48104575163398694	7.94	9.1	Constitutive
76	0.6447368421052632	9.99	8.54	Constitutive
225	0.5511111111111111	3.78	9.21	Constitutive
2256	0.4299645390070922	9.45	9.61	Constitutive
1708	0.4771662763466042	8.17	11.09	Constitutive
713	0.5932678821879382	10.86	9.22	Constitutive
3235	0.45347758887171563	7.2	10.62	Constitutive
478	0.5209205020920502	6.9	9.99	Constitutive
1034	0.39748549323017407	9.65	9.59	Constitutive
159	0.4968553459119497	10.03	11.7	Constitutive
4206	0.3178792201616738	9.16	3.02	Constitutive
187	0.5080213903743316	7.56	6.59	Constitutive
221	0.4479638009049774	8.1	5.92	Constitutive
104	0.6826923076923077	6.6	13.61	Constitutive
2224	0.45008992805755393	7.44	12.69	Constitutive
1217	0.2736236647493837	7.46	8.1	Constitutive
261	0.5555555555555556	1.76	8.23	Constitutive
475	0.35157894736842105	8.14	7.45	Constitutive
110	0.5636363636363636	7.43	10.14	Constitutive
6340	0.39542586750788644	6.35	11.48	Constitutive
3192	0.474937343358396	9.6	9.21	Constitutive
12333	0.3746858023189816	10.67	8.1	Constitutive
4073	0.4345691136754235	5.67	10.83	Constitutive
1544	0.4060880829015544	9.45	6.22	Constitutive
308	0.45454545454545453	10.24	9.94	Constitutive
408	0.30637254901960786	7.64	8.17	Constitutive
2371	0.6077604386334879	9.6	9.89	Constitutive
32325	0.4237587006960557	7.31	5.67	Constitutive
1587	0.5532451165721487	7.54	5.11	Constitutive
1851	0.5229605618584549	8.48	9.05	Constitutive
1683	0.36185383244206776	3.1	11.86	Constitutive
682	0.3782991202346041	10.13	12.4	Constitutive
577	0.4748700173310225	4.51	5.65	Constitutive
14840	0.35188679245283017	10.03	6.83	Constitutive
1047	0.41260744985673353	10.47	8.06	Constitutive
1542	0.4980544747081712	8.76	10.98	Constitutive
5729	0.3981497643567813	8.68	8.71	Constitutive
3050	0.35508196721311475	7.2	8.32	Constitutive
276	0.5869565217391305	6.99	11.14	Constitutive
4529	0.4506513579156547	9.11	4.12	Constitutive
1645	0.4328267477203647	5.84	9.28	Constitutive
4510	0.3760532150776053	7.2	-1.01	Constitutive
294	0.47278911564625853	7.73	10.8	Constitutive
5511	0.5708582834331337	2.81	12.52	Constitutive
13129	0.3911950643613375	11.01	8.95	Constitutive
670	0.291044776119403	10.47	5.04	Constitutive
366	0.3087431693989071	9.79	6.39	Constitutive
2846	0.3945888966971188	8.82	9.15	Constitutive
735	0.4	-0.21	11.89	Constitutive
2845	0.30052724077328646	6.17	7.88	Constitutive
124	0.28225806451612906	8.31	12.14	Constitutive
944	0.3220338983050847	10.13	10.46	Constitutive
2928	0.3801229508196721	8.14	6.42	Constitutive
11756	0.39128955427015993	10.28	9.66	Constitutive
498	0.6365461847389559	8.41	8.05	Constitutive
5687	0.4234218392825743	9.6	10.26	Constitutive
3407	0.46551218080422657	10.57	3.98	Constitutive
1325	0.3569811320754717	11.08	4.41	Constitutive
1653	0.3781004234724743	5.09	4.4	Constitutive
7073	0.3687261416654885	3.07	9.38	Constitutive
675	0.3422222222222222	0.01	6.51	Constitutive
4147	0.40583554376657827	7.83	8.61	Constitutive
4752	0.359006734006734	8.55	9.23	Constitutive
792	0.47095959595959597	7.93	11.86	Constitutive
1258	0.5182829888712241	7.39	7.8	Constitutive
2529	0.45670225385527874	11.01	8.75	Constitutive
3163	0.37085045842554537	9.66	5.2	Constitutive
660	0.4681818181818182	7.31	9.59	Constitutive
31240	0.40793854033290655	7.67	10.12	Constitutive
7381	0.3426364991193605	11.08	9.47	Constitutive
493	0.5314401622718052	10.77	12.55	Constitutive
10575	0.42997635933806144	8.88	8.95	Constitutive
8183	0.39484296712697053	10.86	9.88	Constitutive
105	0.37142857142857144	7.25	1.54	Constitutive
3949	0.42896935933147634	9.72	7.21	Constitutive
3271	0.39896056251910733	8.95	3.83	Constitutive
1227	0.4702526487367563	-2.15	1.15	Constitutive
2860	0.3958041958041958	6.43	5.41	Constitutive
