goID	Pvalue	FoldEnrch	test_count	bkgd_count	expected
GO:0061630	0.83694	0.5600970873786407	1	103	1.7854047495233143
GO:0005635	0.0245	3.6056249999999994	4	64	1.1093777084416712
GO:0000785	0.15922	1.9071074380165287	4	121	2.0974172300225344
GO:0016604	0.00155	5.8867346938775515	5	49	0.8493673080256543
GO:0007276	0.08541	11.538	1	5	0.08667013347200554
GO:0006281	0.18996	1.6296610169491526	5	177	3.068122724908996
GO:0043842	0.01746	57.68999999999999	1	1	0.017334026694401112
GO:0009244	0.01746	57.68999999999999	1	1	0.017334026694401112
GO:0009103	0.05249	19.229999999999997	1	3	0.05200208008320333
GO:0008716	0.09948	9.614999999999998	1	6	0.10400416016640666
GO:0016874	0.72886	0.7795945945945946	2	148	2.565435950771364
GO:0008360	0.32264	2.622272727272727	1	22	0.3813485872768244
GO:0008757	0.43769	1.3574117647058825	2	85	1.4733922690240941
GO:0009245	0.00011	28.845	3	6	0.10400416016640666
GO:0022857	0.89132	0.46152000000000004	1	125	2.1667533368001384
GO:0097037	0.01646	57.68999999999999	1	1	0.017334026694401112
GO:0015232	0.05101	19.229999999999997	1	3	0.05200208008320333
GO:0020037	0.42014	1.3901204819277109	2	83	1.438724215635292
GO:0005765	0.75917	0.7122222222222222	1	81	1.40405616224649
GO:0043231	0.65515	0.9014062499999999	2	128	2.2187554168833423
GO:0003746	0.52969	1.341627906976744	1	43	0.7453631478592477
GO:0000331	0.06917	14.422499999999998	1	4	0.06933610677760445
GO:0005544	0.12948	7.211249999999999	1	8	0.1386722135552089
GO:0051015	0.26784	1.9893103448275862	2	58	1.0053735482752644
GO:0031902	0.03081	4.3267500000000005	3	40	0.6933610677760443
GO:0031154	0.22994	3.846	1	15	0.26001040041601664
GO:0030670	0.25743	3.3935294117647063	1	17	0.29467845380481883
GO:0030154	0.32517	1.7220895522388062	2	67	1.1613797885248742
GO:0001786	0.20315	4.437692307692307	1	13	0.22534234702721442
GO:0045666	0.10033	9.614999999999998	1	6	0.10400416016640666
GO:0042802	0.23246	1.4021875	7	288	4.99219968798752
GO:0031965	0.57104	1.2018749999999998	1	48	0.8320332813312533
GO:1901223	0.00282	23.076	2	5	0.08667013347200554
GO:0043005	0.01023	4.709387755102041	4	49	0.8493673080256543
GO:0043025	0.21447	2.3076000000000003	2	50	0.8667013347200554
GO:0030335	0.33262	2.508260869565217	1	23	0.39868261397122556
GO:0048306	0.16004	5.769	1	10	0.17334026694401108
GO:0030971	0.14398	6.41	1	9	0.15600624024961
GO:0030054	0.31926	2.622272727272727	1	22	0.3813485872768244
GO:0046983	0.09594	3.846	2	30	0.5200208008320333
GO:1902476	0.20601	4.437692307692307	1	13	0.22534234702721442
GO:0005254	0.17853	5.244545454545454	1	11	0.1906742936384122
GO:0005227	0.14664	6.41	1	9	0.15600624024961
GO:0017128	0.11523	8.241428571428571	1	7	0.12133818686080777
GO:0051649	0.30845	2.7471428571428573	1	21	0.36401456058242326
GO:0006821	0.1618	5.769	1	10	0.17334026694401108
GO:0006812	0.37808	2.1366666666666663	1	27	0.46801872074883
GO:0006829	0.1311	7.211249999999999	1	8	0.1386722135552089
GO:0071577	0.00997	12.82	2	9	0.15600624024961
GO:0005385	0.01231	11.538	2	10	0.17334026694401108
GO:0008324	0.25854	3.3935294117647063	1	17	0.29467845380481883
GO:0016529	0.01026	12.82	2	9	0.15600624024961
GO:0012507	0.21534	4.1207142857142856	1	14	0.24267637372161555
GO:0030658	0.20246	4.437692307692307	1	13	0.22534234702721442
GO:0032580	0.04284	6.072631578947369	2	19	0.3293465071936211
GO:1904257	0.01763	57.68999999999999	1	1	0.017334026694401112
GO:0030003	0.11607	8.241428571428571	1	7	0.12133818686080777
GO:0098771	0.11425	8.241428571428571	1	7	0.12133818686080777
GO:0098655	0.07866	4.2733333333333325	2	27	0.46801872074883
GO:0010312	0.01763	57.68999999999999	1	1	0.017334026694401112
GO:0006824	0.03452	28.844999999999995	1	2	0.034668053388802224
GO:0046873	0.01484	10.489090909090908	2	11	0.1906742936384122
GO:0055037	0.09104	3.9786206896551723	2	29	0.5026867741376322
GO:0015297	0.54797	1.282	1	45	0.7800312012480499
GO:0006506	0.43065	1.8028124999999997	1	32	0.5546888542208356
GO:0030141	0.13015	7.211249999999999	1	8	0.1386722135552089
GO:0062111	0.03425	28.844999999999995	1	2	0.034668053388802224
GO:0005096	0.78772	0.6555681818181818	1	88	1.5253943491072977
GO:0006954	0.04583	5.769	2	20	0.34668053388802217
GO:1901224	0.06694	14.422499999999998	1	4	0.06933610677760445
GO:0043124	0.14473	6.41	1	9	0.15600624024961
GO:0050728	0.21719	4.1207142857142856	1	14	0.24267637372161555
GO:0012501	0.06748	14.422499999999998	1	4	0.06933610677760445
GO:0016328	0.28243	3.0363157894736843	1	19	0.3293465071936211
GO:0061702	0.01768	57.68999999999999	1	1	0.017334026694401112
GO:0042981	0.32071	2.622272727272727	1	22	0.3813485872768244
GO:0002376	0.04291	6.072631578947369	2	19	0.3293465071936211
GO:0051607	0.35561	2.3076000000000003	1	25	0.4333506673600277
GO:0009966	0.04194	6.072631578947369	2	19	0.3293465071936211
GO:0015276	0.06959	14.422499999999998	1	4	0.06933610677760445
GO:0060078	0.05325	19.229999999999997	1	3	0.05200208008320333
GO:0005216	0.22284	2.2623529411764705	2	51	0.8840353614144566
GO:0045211	0.29928	2.8845	1	20	0.34668053388802217
GO:0045202	0.14568	2.277236842105263	3	76	1.3173860287744843
GO:0007166	0.07172	4.437692307692307	2	26	0.45068469405442885
GO:0022824	0.03611	28.844999999999995	1	2	0.034668053388802224
GO:0098839	0.14806	6.41	1	9	0.15600624024961
GO:0008066	0.01807	57.68999999999999	1	1	0.017334026694401112
GO:0034220	0.16572	2.7471428571428573	2	42	0.7280291211648465
GO:0006811	0.45453	1.3111363636363635	2	88	1.5253943491072977
GO:0017146	0.01807	57.68999999999999	1	1	0.017334026694401112
GO:0019722	0.04608	5.769	2	20	0.34668053388802217
GO:0008021	0.03339	6.787058823529413	2	17	0.29467845380481883
GO:0060079	0.10107	9.614999999999998	1	6	0.10400416016640666
GO:0042734	0.23386	3.846	1	15	0.26001040041601664
GO:0008483	0.54775	1.282	1	45	0.7800312012480499
GO:0005921	0.06822	14.422499999999998	1	4	0.06933610677760445
GO:0030170	0.64077	0.9946551724137931	1	58	1.0053735482752644
GO:0000271	0.08443	11.538	1	5	0.08667013347200554
GO:0098688	0.03474	28.844999999999995	1	2	0.034668053388802224
GO:0031090	0.30823	2.7471428571428573	1	21	0.36401456058242326
GO:0043197	0.23119	3.846	1	15	0.26001040041601664
GO:0001540	0.18974	4.807499999999999	1	12	0.20800832033281333
GO:0014069	0.0113	6.409999999999999	3	27	0.46801872074883
GO:0043204	0.34511	2.4037499999999996	1	24	0.41601664066562666
GO:0007268	0.2329	3.846	1	15	0.26001040041601664
GO:0043195	0.11614	8.241428571428571	1	7	0.12133818686080777
GO:0030425	0.59435	1.1311764705882352	1	51	0.8840353614144566
GO:0009611	0.07467	4.437692307692307	2	26	0.45068469405442885
GO:1903539	0.01807	57.68999999999999	1	1	0.017334026694401112
GO:0005261	0.25952	3.3935294117647063	1	17	0.29467845380481883
GO:0004930	0.40977	1.923	1	30	0.5200208008320333
GO:0006493	0.03062	7.211249999999999	2	16	0.2773444271104178
GO:0019228	0.14785	6.41	1	9	0.15600624024961
GO:0001662	0.06911	14.422499999999998	1	4	0.06933610677760445
GO:0006874	0.28381	3.0363157894736843	1	19	0.3293465071936211
GO:0098686	0.06882	14.422499999999998	1	4	0.06933610677760445
GO:0097471	0.01807	57.68999999999999	1	1	0.017334026694401112
GO:0030424	0.592	1.1311764705882352	1	51	0.8840353614144566
GO:0032839	0.12999	7.211249999999999	1	8	0.1386722135552089
GO:0043523	0.03553	28.844999999999995	1	2	0.034668053388802224
GO:0007157	0.16104	5.769	1	10	0.17334026694401108
GO:0050907	0.01807	57.68999999999999	1	1	0.017334026694401112
GO:0098793	0.38887	2.0603571428571428	1	28	0.4853527474432311
GO:0009986	0.72359	0.7902739726027397	1	73	1.265383948691281
GO:0030672	0.05614	5.244545454545454	2	22	0.3813485872768244
GO:0032590	0.06851	14.422499999999998	1	4	0.06933610677760445
GO:0060076	0.11925	8.241428571428571	1	7	0.12133818686080777
GO:0099544	0.01807	57.68999999999999	1	1	0.017334026694401112
GO:0007186	0.50639	1.44225	1	40	0.6933610677760443
GO:0042221	0.07476	4.437692307692307	2	26	0.45068469405442885
GO:0070588	0.09098	3.9786206896551723	2	29	0.5026867741376322
GO:0005262	0.06494	4.807499999999999	2	24	0.41601664066562666
GO:0007154	0.21816	4.1207142857142856	1	14	0.24267637372161555
GO:0007420	0.00074	6.7081395348837205	5	43	0.7453631478592477
GO:0006816	0.06994	4.615200000000001	2	25	0.4333506673600277
GO:0005102	0.36725	2.2188461538461537	1	26	0.45068469405442885
GO:0021987	0.21866	4.1207142857142856	1	14	0.24267637372161555
GO:0048511	0.24756	3.6056249999999994	1	16	0.2773444271104178
GO:0071949	0.24048	2.1366666666666663	2	54	0.93603744149766
GO:0009414	0.47437	1.5591891891891891	1	37	0.641358987692841
GO:0004497	0.02815	3.4441791044776124	4	67	1.1613797885248742
GO:0009535	0.77278	0.6867857142857143	1	84	1.456058242329693
GO:0051537	0.52988	1.341627906976744	1	43	0.7453631478592477
GO:0016705	0.3609	1.5805479452054794	2	73	1.265383948691281
GO:0018658	0.01699	57.68999999999999	1	1	0.017334026694401112
GO:0102099	0.01699	57.68999999999999	1	1	0.017334026694401112
GO:0046907	0.20212	4.437692307692307	1	13	0.22534234702721442
GO:0006888	0.62438	1.0301785714285714	1	56	0.9707054948864622
GO:0033116	0.13061	7.211249999999999	1	8	0.1386722135552089
GO:0006890	0.42157	1.860967741935484	1	31	0.5373548275264344
GO:0016192	0.17526	1.817007874015748	4	127	2.201421390188941
GO:0030134	0.24335	3.6056249999999994	1	16	0.2773444271104178
GO:0008373	0.01779	57.68999999999999	1	1	0.017334026694401112
GO:0006486	0.28015	1.923	2	60	1.0400416016640666
GO:0009247	0.13219	7.211249999999999	1	8	0.1386722135552089
GO:0009311	0.00183	28.844999999999995	2	4	0.06933610677760445
GO:0009860	0.21771	4.1207142857142856	1	14	0.24267637372161555
GO:0009846	0.16035	5.769	1	10	0.17334026694401108
GO:0009312	0.16153	5.769	1	10	0.17334026694401108
GO:0003836	0.01779	57.68999999999999	1	1	0.017334026694401112
GO:0043603	0.05276	19.229999999999997	1	3	0.05200208008320333
GO:0005576	0.44681	1.1446428571428573	5	252	4.368174726989079
GO:0035735	0.11616	8.241428571428571	1	7	0.12133818686080777
GO:0006665	0.36803	2.2188461538461537	1	26	0.45068469405442885
GO:0019082	0.01779	57.68999999999999	1	1	0.017334026694401112
GO:0000138	0.1607	5.769	1	10	0.17334026694401108
GO:0006688	0.06821	14.422499999999998	1	4	0.06933610677760445
GO:0051213	0.43065	1.3735714285714287	2	84	1.456058242329693
GO:0034440	0.03454	28.844999999999995	1	2	0.034668053388802224
GO:0031408	0.08316	11.538	1	5	0.08667013347200554
GO:0016702	0.01242	11.538	2	10	0.17334026694401108
GO:0009753	0.10084	9.614999999999998	1	6	0.10400416016640666
GO:0009695	0.08379	11.538	1	5	0.08667013347200554
GO:0005506	0.82939	0.5769000000000001	1	100	1.7334026694401108
GO:0001676	0.20082	4.437692307692307	1	13	0.22534234702721442
GO:0016042	0.45747	1.6482857142857141	1	35	0.6066909343040389
GO:0004601	0.38512	2.0603571428571428	1	28	0.4853527474432311
GO:0006979	0.55299	1.2541304347826085	1	46	0.7973652279424511
GO:0046513	0.23026	3.846	1	15	0.26001040041601664
GO:0016779	0.32005	1.7481818181818183	2	66	1.1440457618304731
GO:0006302	0.23336	2.1769811320754715	2	53	0.9187034148032588
GO:0005694	0.29219	1.5877981651376147	3	109	1.8894089096897209
GO:0006915	0.30623	1.8028124999999997	2	64	1.1093777084416712
GO:0003682	0.3683	1.3845600000000002	3	125	2.1667533368001384
GO:0019901	0.33157	1.6967647058823532	2	68	1.1787138152192753
GO:0034599	0.39724	1.9893103448275862	1	29	0.5026867741376322
GO:0043123	0.2813	3.0363157894736843	1	19	0.3293465071936211
GO:0005667	0.42069	1.860967741935484	1	31	0.5373548275264344
GO:0032869	0.17507	5.244545454545454	1	11	0.1906742936384122
GO:0035861	0.02852	4.437692307692308	3	39	0.6760270410816432
GO:0061629	0.0732	4.437692307692307	2	26	0.45068469405442885
GO:0043596	0.26845	3.205	1	18	0.31201248049922
GO:0003684	0.473	1.5591891891891891	1	37	0.641358987692841
GO:0007005	0.45976	1.6482857142857141	1	35	0.6066909343040389
GO:0045944	0.40185	1.3111363636363638	3	132	2.2880915236609463
GO:0045824	0.11428	8.241428571428571	1	7	0.12133818686080777
GO:0046697	0.03393	28.844999999999995	1	2	0.034668053388802224
GO:0000723	0.41914	1.860967741935484	1	31	0.5373548275264344
GO:0006303	0.27	3.205	1	18	0.31201248049922
GO:0006284	0.31889	2.622272727272727	1	22	0.3813485872768244
GO:0030587	0.44821	1.6967647058823532	1	34	0.5893569076096377
GO:0035821	0.20506	4.437692307692307	1	13	0.22534234702721442
GO:0044218	0.11566	8.241428571428571	1	7	0.12133818686080777
GO:0090729	0.31016	2.7471428571428573	1	21	0.36401456058242326
GO:0006887	0.45964	1.6482857142857141	1	35	0.6066909343040389
GO:0044231	0.09943	9.614999999999998	1	6	0.10400416016640666
GO:0016798	0.36147	1.5805479452054794	2	73	1.265383948691281
GO:0005975	0.90403	0.43704545454545457	1	132	2.2880915236609463
GO:0004553	0.69332	0.8610447761194031	1	67	1.1613797885248742
GO:0015925	0.01775	57.68999999999999	1	1	0.017334026694401112
GO:0004557	0.05148	19.229999999999997	1	3	0.05200208008320333
GO:0008152	0.7428	0.7492207792207792	1	77	1.3347200554688854
GO:0048046	0.21678	4.1207142857142856	1	14	0.24267637372161555
GO:0009505	0.14467	6.41	1	9	0.15600624024961
GO:0030246	0.82281	0.5886734693877551	1	98	1.6987346160513086
GO:0030247	0.21621	4.1207142857142856	1	14	0.24267637372161555
GO:0000272	0.54349	1.282	1	45	0.7800312012480499
GO:0030001	0.24545	3.6056249999999994	1	16	0.2773444271104178
GO:0000041	0.04975	19.229999999999997	1	3	0.05200208008320333
GO:0071578	0.05014	19.229999999999997	1	3	0.05200208008320333
GO:0000006	0.01676	57.68999999999999	1	1	0.017334026694401112
GO:0004364	0.23273	3.846	1	15	0.26001040041601664
GO:0006749	0.21728	4.1207142857142856	1	14	0.24267637372161555
GO:0009407	0.03464	28.844999999999995	1	2	0.034668053388802224
GO:0004602	0.16249	5.769	1	10	0.17334026694401108
GO:0016810	0.26783	3.205	1	18	0.31201248049922
GO:0000256	0.08234	11.538	1	5	0.08667013347200554
GO:0050897	0.0989	9.614999999999998	1	6	0.10400416016640666
GO:0016812	0.06682	14.422499999999998	1	4	0.06933610677760445
GO:0006144	0.12947	7.211249999999999	1	8	0.1386722135552089
GO:0007399	0.53083	1.341627906976744	1	43	0.7453631478592477
GO:0006212	0.0499	19.229999999999997	1	3	0.05200208008320333
GO:0004067	0.06796	14.422499999999998	1	4	0.06933610677760445
GO:0004298	0.06882	14.422499999999998	1	4	0.06933610677760445
GO:0051604	0.00049	17.307000000000002	3	10	0.17334026694401108
GO:0008798	0.03478	28.844999999999995	1	2	0.034668053388802224
GO:0000175	0.28518	3.0363157894736843	1	19	0.3293465071936211
GO:0004518	0.29801	1.8314285714285714	2	63	1.0920436817472698
GO:0000467	0.11751	8.241428571428571	1	7	0.12133818686080777
GO:0035269	0.11787	8.241428571428571	1	7	0.12133818686080777
GO:0004169	0.06815	14.422499999999998	1	4	0.06933610677760445
GO:0000030	0.21844	4.1207142857142856	1	14	0.24267637372161555
GO:0030968	0.03085	7.211249999999999	2	16	0.2773444271104178
GO:0006396	0.66985	0.9157142857142857	1	63	1.0920436817472698
GO:0003729	0.87402	0.5655882352941176	2	204	3.5361414456578264
GO:0006397	0.63592	0.938048780487805	2	123	2.132085283411336
GO:1901800	0.11491	8.241428571428571	1	7	0.12133818686080777
GO:0007605	0.34479	2.4037499999999996	1	24	0.41601664066562666
GO:0035102	0.05114	19.229999999999997	1	3	0.05200208008320333
GO:0006357	0.48021	1.161543624161074	3	149	2.582769977465765
GO:0001701	0.13629	3.1183783783783783	2	37	0.641358987692841
GO:0097190	0.06682	14.422499999999998	1	4	0.06933610677760445
GO:0048704	0.08376	11.538	1	5	0.08667013347200554
GO:0048706	0.09949	9.614999999999998	1	6	0.10400416016640666
GO:1990841	0.02336	8.241428571428571	2	14	0.24267637372161555
GO:0006306	0.13291	7.211249999999999	1	8	0.1386722135552089
GO:0000978	0.29944	1.8314285714285714	2	63	1.0920436817472698
GO:0097027	0.05173	19.229999999999997	1	3	0.05200208008320333
GO:0000151	0.34475	2.4037499999999996	1	24	0.41601664066562666
GO:0000792	0.19055	4.807499999999999	1	12	0.20800832033281333
GO:0001501	0.1911	4.807499999999999	1	12	0.20800832033281333
GO:0032511	0.00821	14.422499999999998	2	8	0.1386722135552089
GO:0000329	0.44689	1.6967647058823532	1	34	0.5893569076096377
GO:0005770	0.59143	1.1311764705882352	1	51	0.8840353614144566
GO:0009658	0.49578	1.4792307692307693	1	39	0.6760270410816432
GO:0009570	0.69561	0.8483823529411766	1	68	1.1787138152192753
GO:0008380	0.78109	0.670813953488372	1	86	1.4907262957184955
GO:0071569	1e-05	38.459999999999994	4	6	0.10400416016640666
GO:0034976	0.00442	8.653500000000001	3	20	0.34668053388802217
GO:0042308	0.05001	19.229999999999997	1	3	0.05200208008320333
GO:0008641	0.16092	5.769	1	10	0.17334026694401108
GO:0051179	0.20406	4.437692307692307	1	13	0.22534234702721442
GO:0019903	0.25592	3.3935294117647063	1	17	0.29467845380481883
GO:0042059	0.01776	57.68999999999999	1	1	0.017334026694401112
GO:0005856	0.87993	0.557391304347826	2	207	3.58814352574103
GO:0001654	0.132	7.211249999999999	1	8	0.1386722135552089
GO:0031012	0.43293	1.8028124999999997	1	32	0.5546888542208356
GO:0012505	0.68027	0.8875384615384614	1	65	1.1267117351360723
GO:0070679	0.03439	28.844999999999995	1	2	0.034668053388802224
GO:0005220	0.01741	57.68999999999999	1	1	0.017334026694401112
GO:0051209	0.13302	7.211249999999999	1	8	0.1386722135552089
GO:0033017	0.08465	11.538	1	5	0.08667013347200554
GO:0043235	0.23152	3.846	1	15	0.26001040041601664
GO:0099105	0.0343	28.844999999999995	1	2	0.034668053388802224
GO:0032469	0.06813	14.422499999999998	1	4	0.06933610677760445
GO:0009791	0.02043	5.090294117647059	3	34	0.5893569076096377
GO:0032024	0.13014	7.211249999999999	1	8	0.1386722135552089
GO:0098685	0.205	4.437692307692307	1	13	0.22534234702721442
GO:0005637	0.21887	4.1207142857142856	1	14	0.24267637372161555
GO:0019904	0.50699	1.44225	1	40	0.6933610677760443
GO:0019855	0.06744	14.422499999999998	1	4	0.06933610677760445
GO:0061657	0.01799	57.68999999999999	1	1	0.017334026694401112
GO:0006417	0.52427	1.3735714285714287	1	42	0.7280291211648465
GO:0031175	0.29819	2.8845	1	20	0.34668053388802217
GO:0005845	0.09942	9.614999999999998	1	6	0.10400416016640666
GO:0098794	0.32228	2.622272727272727	1	22	0.3813485872768244
GO:0031267	0.18758	2.0124418604651164	3	86	1.4907262957184955
GO:0030833	0.19094	4.807499999999999	1	12	0.20800832033281333
GO:0031209	0.00011	34.614000000000004	3	5	0.08667013347200554
GO:0000340	0.09932	9.614999999999998	1	6	0.10400416016640666
GO:0032433	0.00055	17.307000000000002	3	10	0.17334026694401108
