Basic_Density	Proline_Density	Net_Charge_Density	Rare_Codon_Density	Hydrophobicity	Poly_Basic	Poly_Pro	Poly_Gly	DiPeptide_Slow	Group
0.11320754716981132	0.1320754716981132	0.07547169811320754	0.09433962264150944	0.12452830188679241	0	1	0	1	UFM1_dependent
0.14285714285714285	0.11428571428571428	0.08571428571428572	0.02857142857142857	-0.21428571428571427	0	0	0	1	UFM1_dependent
0.18421052631578946	0.07894736842105263	0.13157894736842105	0.02631578947368421	-0.6342105263157894	0	0	0	0	UFM1_dependent
0.06896551724137931	0.22413793103448276	0.034482758620689655	0.0	-0.43103448275862083	0	0	0	1	UFM1_dependent
0.09202453987730061	0.08588957055214724	0.03067484662576687	0.018404907975460124	0.14539877300613477	0	0	0	1	UFM1_dependent
0.3076923076923077	0.038461538461538464	0.19230769230769232	0.038461538461538464	-1.8846153846153848	0	0	0	0	UFM1_dependent
0.13043478260869565	0.057971014492753624	0.050724637681159424	0.014492753623188406	-0.03260869565217396	1	0	0	1	UFM1_dependent
0.07142857142857142	0.03571428571428571	-0.07142857142857142	0.0	-0.4142857142857141	0	0	0	0	UFM1_dependent
0.08922443376801648	0.04598490048043926	0.03912148249828414	0.0075497597803706245	0.23520933424845622	0	0	1	1	UFM1_dependent
0.14315352697095435	0.04771784232365145	0.07468879668049792	0.04771784232365145	-0.3016597510373435	0	0	1	1	UFM1_dependent
0.15254237288135594	0.0	0.11864406779661017	0.0	0.24745762711864402	0	0	0	0	UFM1_dependent
0.09090909090909091	0.030303030303030304	0.030303030303030304	0.0	-0.33333333333333337	0	0	0	0	UFM1_dependent
0.19753086419753085	0.13580246913580246	0.16049382716049382	0.012345679012345678	-0.580246913580247	0	0	0	1	UFM1_dependent
0.10802469135802469	0.09567901234567901	0.05246913580246913	0.018518518518518517	0.01234567901234547	0	0	0	1	UFM1_dependent
0.11637931034482758	0.05172413793103448	0.02586206896551724	0.004310344827586207	-0.3392241379310346	0	0	0	1	UFM1_dependent
0.0625	0.14583333333333334	0.0625	0.0	-0.06250000000000001	0	0	0	1	UFM1_dependent
0.15780998389694043	0.03864734299516908	0.09178743961352658	0.004830917874396135	-0.1743961352657008	0	0	0	1	UFM1_dependent
0.0958904109589041	0.0547945205479452	0.0273972602739726	0.0	0.030136986301369805	0	0	1	0	UFM1_dependent
0.04838709677419355	0.14516129032258066	0.03225806451612903	0.0	0.19354838709677413	0	0	0	0	UFM1_dependent
0.11923076923076924	0.11153846153846154	0.06153846153846154	0.0	-0.27730769230769237	0	1	0	1	UFM1_dependent
0.06382978723404255	0.1702127659574468	0.02127659574468085	0.0	0.034042553191489286	0	0	0	1	UFM1_dependent
0.11650485436893204	0.038834951456310676	0.07766990291262135	0.009708737864077669	0.07087378640776708	0	0	0	1	UFM1_dependent
0.06	0.26	0.02	0.02	-0.18600000000000008	0	1	0	1	UFM1_dependent
0.08256880733944955	0.11009174311926606	0.03669724770642202	0.0	-0.7155963302752296	0	0	0	1	UFM1_dependent
0.091324200913242	0.0730593607305936	0.0273972602739726	0.0136986301369863	-0.0972602739726027	0	0	0	1	UFM1_dependent
0.11971830985915492	0.13380281690140844	0.04225352112676056	0.0	-0.6661971830985919	0	1	0	1	UFM1_dependent
0.11214953271028037	0.018691588785046728	0.07476635514018691	0.0	0.31401869158878515	0	0	0	0	UFM1_dependent
