Length	GC	MaxEnt5	MaxEnt3	Group
2458	0.49104963384865746	6.99	5.63	Constitutive
656	0.3079268292682927	8.88	8.39	Constitutive
93	0.6129032258064516	10.88	10.08	Constitutive
289	0.5155709342560554	10.77	10.5	Constitutive
81	0.4074074074074074	8.31	7.32	Constitutive
21788	0.4488709381310813	8.56	11.37	Constitutive
1525	0.5554098360655738	8.58	10.27	Constitutive
1589	0.4669603524229075	10.03	9.62	Constitutive
108	0.6388888888888888	9.16	7.7	Constitutive
2509	0.40773216420884817	11.01	8.39	Constitutive
696	0.2959770114942529	10.07	6.41	Constitutive
2956	0.476319350473613	8.99	6.57	Constitutive
2120	0.49198113207547167	10.38	8.7	Constitutive
357	0.2969187675070028	9.09	5.17	Constitutive
7467	0.360653542252578	7.7	5.53	Constitutive
13096	0.4482284667073916	6.12	6.62	Constitutive
41391	0.3456306926626561	9.26	8.19	Constitutive
1120	0.6375	9.79	10.58	Constitutive
2147	0.33395435491383324	11.08	8.53	Constitutive
2041	0.4669279764821166	10.06	9.17	Constitutive
28814	0.40171444436732145	7.88	12.97	Constitutive
5348	0.5549738219895288	5.94	-0.18	Constitutive
249	0.3534136546184739	4.45	10.46	Constitutive
255	0.5333333333333333	7.36	5.47	Constitutive
87	0.39080459770114945	8.38	12.28	Constitutive
1026	0.4853801169590643	8.23	9.21	Constitutive
194514	0.4729531036326434	9.65	12.04	Constitutive
914	0.562363238512035	6.46	8.9	Constitutive
3958	0.4386053562405255	8.02	8.35	Constitutive
2297	0.33217239878101873	9.88	9.34	Constitutive
284	0.5070422535211268	7.13	1.15	Constitutive
59716	0.4027731261303503	9.22	12.06	Constitutive
1281	0.37158469945355194	0.84	7.53	Constitutive
3220	0.43540372670807453	9.35	8.04	Constitutive
209	0.6698564593301436	10.07	1.82	Constitutive
11179	0.3720368548170677	8.56	8.68	Constitutive
2240	0.45714285714285713	5.37	12.89	Constitutive
2665	0.30806754221388366	-0.21	9.21	Constitutive
1122	0.4028520499108734	8.31	12.12	Constitutive
2200	0.5077272727272727	8.15	10.07	Constitutive
754	0.473474801061008	8.23	-1.84	Constitutive
280	0.44642857142857145	8.07	11.21	Constitutive
5354	0.4013821441912589	9.66	4.46	Constitutive
1954	0.3710337768679631	7.41	9.2	Constitutive
849	0.31919905771495877	10.57	4.66	Constitutive
528	0.6136363636363636	7.79	7.96	Constitutive
16668	0.35091192704583635	10.93	6.62	Constitutive
50356	0.3888315195805862	5.12	7.0	Constitutive
82874	0.3711779327654029	10.51	10.11	Constitutive
2725	0.45431192660550457	5.83	4.49	Constitutive
1982	0.33703329969727547	8.99	11.06	Constitutive
1149	0.5117493472584856	8.07	7.3	Constitutive
1151	0.34404865334491747	8.88	10.36	Constitutive
856	0.5151869158878505	8.73	8.73	Constitutive
8898	0.39087435378736796	10.06	9.75	Constitutive
127	0.6062992125984252	9.04	14.9	Constitutive
1676	0.38663484486873506	8.56	10.26	Constitutive
1972	0.5360040567951319	9.79	8.98	Constitutive
1134	0.4559082892416226	8.1	11.34	Constitutive
3031	0.43582975915539424	10.08	11.34	Constitutive
5992	0.5779372496662216	6.92	8.64	Constitutive
2199	0.3933606184629377	9.43	10.25	Constitutive
1703	0.38461538461538464	7.96	7.68	Constitutive
138866	0.3687367678193366	8.56	5.24	Constitutive
1966	0.42675483214649035	2.14	8.02	Constitutive
372	0.5698924731182796	10.1	6.35	Constitutive
3647	0.4957499314505073	1.44	11.75	Constitutive
2528	0.4252373417721519	9.6	7.6	Constitutive
4414	0.45718169460806524	9.73	9.67	Constitutive
2053	0.4729663906478324	9.26	8.31	Constitutive
367	0.33787465940054495	8.59	6.12	Constitutive
2923	0.3862470065001711	8.04	11.49	Constitutive
3702	0.35062128579146407	9.65	10.04	Constitutive
145	0.36551724137931035	9.07	5.19	Constitutive
1478	0.3227334235453315	10.67	7.26	Constitutive
3371	0.4164936220706022	4.9	8.72	Constitutive
14337	0.4052451698402734	8.89	12.94	Constitutive
1202	0.502495840266223	8.68	7.52	Constitutive
2976	0.4801747311827957	10.9	12.43	Constitutive
2718	0.5610743193524651	8.83	6.3	Constitutive
2096	0.5176526717557252	10.77	6.44	Constitutive
375	0.29333333333333333	8.59	5.8	Constitutive
443	0.6772009029345373	6.18	8.24	Constitutive
2245	0.37639198218262804	5.64	10.61	Constitutive
159	0.6163522012578616	8.95	4.25	Constitutive
582	0.5670103092783505	7.81	5.51	Constitutive
1067	0.4076850984067479	9.11	9.13	Constitutive
123	0.4959349593495935	1.0	7.67	Constitutive
3351	0.4882124738883915	6.33	12.12	Constitutive
5942	0.3756311006395153	3.23	10.24	Constitutive
3978	0.31950729009552536	9.54	12.93	Constitutive
13260	0.4246606334841629	7.21	7.6	Constitutive
1364	0.46114369501466274	8.08	11.61	Constitutive
175	0.3314285714285714	9.27	5.27	Constitutive
204	0.24509803921568626	8.07	6.09	Constitutive
1037	0.3548698167791707	9.86	6.54	Constitutive
812	0.40763546798029554	5.19	10.88	Constitutive
1221	0.49221949221949224	9.99	9.48	Constitutive
3405	0.37973568281938325	11.0	6.75	Constitutive
7746	0.4007229537825975	-12.74	2.16	Constitutive
4054	0.44005920078934385	11.08	8.29	Constitutive
28293	0.429187431520164	10.77	11.48	Constitutive
11665	0.36588084012001715	8.88	10.45	Constitutive
1490	0.42348993288590603	9.11	9.1	Constitutive
2598	0.5234795996920708	6.65	4.27	Constitutive
3361	0.4784290389764951	6.23	6.83	Constitutive
731	0.2503419972640219	8.62	8.39	Constitutive
585	0.3282051282051282	7.44	9.71	Constitutive
1976	0.569331983805668	-2.39	6.67	Constitutive
3928	0.3760183299389002	6.91	2.41	Constitutive
11826	0.3828851682732961	7.04	3.3	Constitutive
1801	0.49250416435313715	9.22	9.73	Constitutive
877	0.40820980615735464	11.08	8.82	Constitutive
6219	0.43624376909470974	2.81	11.78	Constitutive
2302	0.38922675933970463	9.24	10.0	Constitutive
2714	0.343036109064112	8.38	7.45	Constitutive
81140	0.356889327088982	9.14	7.04	Constitutive
4926	0.36825010150223303	8.85	2.7	Constitutive
6487	0.39386465238168644	10.57	3.89	Constitutive
716	0.2779329608938548	10.03	7.23	Constitutive
11677	0.4445491136422026	2.5	8.55	Constitutive
6914	0.4370841770321088	8.88	3.23	Constitutive
1436	0.4387186629526462	10.51	10.78	Constitutive
3162	0.48323845667299176	0.84	10.06	Constitutive
2029	0.5214391325776244	9.6	10.15	Constitutive
194	0.711340206185567	8.69	9.56	Constitutive
964	0.36929460580912865	9.43	8.69	Constitutive
1225	0.3363265306122449	7.47	6.21	Constitutive
1767	0.322014714204867	8.35	5.89	Constitutive
1438	0.6592489568845619	7.07	12.07	Constitutive
771	0.44357976653696496	6.59	8.04	Constitutive
637	0.32339089481946626	7.64	8.83	Constitutive
7546	0.45282268751656507	9.8	12.29	Constitutive
86	0.4069767441860465	2.05	7.34	Constitutive
78	0.717948717948718	7.93	9.38	Constitutive
207	0.6618357487922706	7.2	4.19	Constitutive
1314	0.3371385083713851	8.68	2.84	Constitutive
3189	0.3913452492944497	7.44	7.01	Constitutive
2244	0.47549019607843135	6.25	7.13	Constitutive
4252	0.3934619002822201	9.88	12.04	Constitutive
87	0.735632183908046	6.62	11.28	Constitutive
1730	0.42716763005780345	10.08	9.46	Constitutive
9625	0.43574025974025976	8.54	8.02	Constitutive
334	0.38922155688622756	8.68	6.42	Constitutive
5896	0.39993215739484395	5.11	6.6	Constitutive
371	0.3261455525606469	4.8	11.45	Constitutive
668	0.2874251497005988	9.35	6.08	Constitutive
1346	0.36478454680534916	10.24	3.95	Constitutive
50466	0.3811278880830658	4.64	11.34	Constitutive
1109	0.3327321911632101	7.51	4.65	Constitutive
50309	0.38676976286549125	9.79	10.89	Constitutive
2469	0.45970028351559333	4.7	12.5	Constitutive
42837	0.3721082241987067	9.85	10.71	Constitutive
678	0.4351032448377581	10.57	10.49	Constitutive
1079	0.44300278035217794	7.33	7.8	Constitutive
2453	0.588259274357929	4.41	10.04	Constitutive
164	0.5	9.6	8.16	Constitutive
606	0.2739273927392739	10.28	11.01	Constitutive
256	0.30078125	9.06	1.42	Constitutive
111402	0.38012782535322526	8.7	8.57	Constitutive
334	0.5658682634730539	5.49	8.99	Constitutive
89	0.6179775280898876	9.6	8.49	Constitutive
738	0.6029810298102981	9.16	11.9	Constitutive
4563	0.37782160859083935	10.67	10.37	Constitutive
107	0.24299065420560748	7.44	8.72	Constitutive
1734	0.5651672433679354	9.65	11.29	Constitutive
1358	0.3114874815905744	9.27	7.72	Constitutive
1568	0.3475765306122449	10.22	8.58	Constitutive
1060	0.5547169811320755	8.92	10.92	Constitutive
73	0.5342465753424658	10.51	13.6	Constitutive
467	0.5139186295503212	4.86	6.69	Constitutive
115261	0.39610969885737585	7.83	7.69	Constitutive
27630	0.36131017010495836	8.02	10.54	Constitutive
1759	0.42581011938601476	7.52	9.35	Constitutive
1047	0.32951289398280803	8.49	4.69	Constitutive
243	0.6172839506172839	9.1	11.57	Constitutive
8490	0.39564193168433454	10.36	10.28	Constitutive
2039	0.358018636586562	8.73	9.28	Constitutive
982	0.3533604887983707	8.38	5.36	Constitutive
4160	0.5610576923076923	7.16	8.43	Constitutive
4169	0.45046773806668267	10.22	10.67	Constitutive
4540	0.37136563876651985	7.64	4.49	Constitutive
19015	0.388272416513279	9.73	9.38	Constitutive
679	0.32106038291605304	10.08	11.39	Constitutive
11468	0.3806243460062783	7.3	7.25	Constitutive
270	0.5592592592592592	5.83	4.72	Constitutive
587	0.5434412265758092	7.88	7.9	Constitutive
6451	0.3436676484266005	5.56	9.24	Constitutive
5801	0.47871056714359594	8.83	10.28	Constitutive
116	0.6982758620689655	9.22	9.78	Constitutive
1919	0.34861907243355916	10.57	9.24	Constitutive
102	0.28431372549019607	2.88	10.89	Constitutive
2731	0.4529476382277554	8.23	10.19	Constitutive
47641	0.37910623202703553	8.95	8.95	Constitutive
3830	0.4018276762402089	8.35	10.17	Constitutive
930	0.5387096774193548	7.64	4.91	Constitutive
3222	0.4158907510862818	8.07	7.34	Constitutive
3360	0.5178571428571429	10.13	12.86	Constitutive
1957	0.3428717424629535	8.54	9.02	Constitutive
1422	0.4268635724331927	11.08	7.09	Constitutive
36257	0.3885042888269851	9.25	11.13	Constitutive
4264	0.39399624765478425	10.22	7.05	Constitutive
263	0.55893536121673	5.93	10.71	Constitutive
3299	0.47893301000303123	10.49	7.67	Constitutive
848	0.5778301886792453	10.57	10.73	Constitutive
755	0.30596026490066225	0.5	9.11	Constitutive
1717	0.43098427489807806	7.83	6.7	Constitutive
1121	0.36752899197145406	7.94	4.94	Constitutive
85	0.29411764705882354	6.1	4.44	Constitutive
19752	0.3689246658566221	9.89	9.88	Constitutive
660	0.4696969696969697	7.05	13.32	Constitutive
31522	0.45492037307277455	6.66	9.42	Constitutive
1549	0.3892834086507424	5.55	6.86	Constitutive
3766	0.4466277217206585	8.62	6.1	Constitutive
605	0.5504132231404959	9.25	6.34	Constitutive
871	0.4718714121699196	8.66	10.2	Constitutive
309	0.3786407766990291	8.14	3.61	Constitutive
2075	0.3927710843373494	7.3	10.25	Constitutive
4161	0.4405191059841384	7.0	7.07	Constitutive
17290	0.42764603817235397	10.28	8.46	Constitutive
323	0.6656346749226006	7.07	8.43	Constitutive
215	0.3767441860465116	5.88	8.65	Constitutive
944	0.4491525423728814	10.06	5.01	Constitutive
270	0.32592592592592595	8.76	10.24	Constitutive
566	0.519434628975265	8.99	11.23	Constitutive
45667	0.4142378522784505	10.07	8.48	Constitutive
16126	0.4116953987349622	9.06	10.88	Constitutive
2539	0.4631744781410004	7.4	7.3	Constitutive
359	0.5738161559888579	10.67	10.51	Constitutive
5364	0.44407158836689037	8.54	11.0	Constitutive
240	0.6125	8.82	6.75	Constitutive
12448	0.35298843187660667	8.38	6.94	Constitutive
1020	0.5882352941176471	9.81	10.98	Constitutive
1469	0.4309053778080327	9.45	11.39	Constitutive
2643	0.4108967082860386	6.62	9.4	Constitutive
12520	0.3567891373801917	8.82	7.84	Constitutive
859	0.4470314318975553	8.59	7.89	Constitutive
9080	0.5009911894273128	10.1	12.96	Constitutive
1545	0.37216828478964403	8.0	7.66	Constitutive
2028	0.47781065088757396	10.36	6.71	Constitutive
8551	0.45959536896269443	8.34	-2.07	Constitutive
7508	0.373068726691529	9.43	11.5	Constitutive
259	0.2702702702702703	9.63	6.01	Constitutive
137	0.5109489051094891	8.72	11.45	Constitutive
1422	0.5414908579465542	9.6	13.27	Constitutive
3689	0.46543778801843316	10.77	10.78	Constitutive
721	0.5173370319001387	8.4	12.22	Constitutive
1992	0.4342369477911647	8.49	5.1	Constitutive
1093	0.5434583714547118	7.62	10.06	Constitutive
29335	0.4732912902675984	9.11	7.99	Constitutive
8510	0.3829612220916569	4.9	12.43	Constitutive
7673	0.3782093053564447	8.76	12.98	Constitutive
228	0.5043859649122807	9.22	8.91	Constitutive
432	0.7199074074074074	9.93	8.29	Constitutive
3179	0.45548914753067005	5.82	5.45	Constitutive
6842	0.36509792458345514	10.86	6.98	Constitutive
226	0.5929203539823009	6.27	10.87	Constitutive
793	0.587641866330391	8.72	4.3	Constitutive
750	0.3893333333333333	7.09	10.66	Constitutive
36106	0.39616684207610925	10.67	12.26	Constitutive
1447	0.5155494125777471	2.46	7.85	Constitutive
2941	0.4008840530431826	7.79	6.55	Constitutive
132	0.5909090909090909	10.91	8.4	Constitutive
4455	0.392368125701459	9.88	6.87	Constitutive
1109	0.41118124436429215	8.94	8.0	Constitutive
2724	0.3788546255506608	8.59	11.27	Constitutive
2863	0.43031784841075793	9.85	7.9	Constitutive
2113	0.5390440132513015	8.4	9.23	Constitutive
101	0.5643564356435643	5.2	5.34	Constitutive
407	0.41277641277641275	10.67	10.57	Constitutive
774	0.5025839793281653	8.17	6.98	Constitutive
15620	0.40217669654289373	7.81	10.71	Constitutive
291	0.5051546391752577	9.85	7.43	Constitutive
2214	0.44896115627822947	9.72	9.81	Constitutive
734	0.5749318801089919	10.07	11.07	Constitutive
4138	0.35935234412759787	4.06	7.88	Constitutive
10471	0.4238372648266641	9.6	8.46	Constitutive
681	0.5506607929515418	-0.37	7.77	Constitutive
75	0.68	8.73	9.28	Constitutive
1392	0.33261494252873564	9.65	7.8	Constitutive
835	0.3005988023952096	8.46	8.7	Constitutive
2405	0.3762993762993763	8.58	6.64	Constitutive
5282	0.5259371450208254	8.55	9.69	Constitutive
1195	0.34811715481171546	10.1	7.86	Constitutive
1931	0.4619368203003625	9.46	7.2	Constitutive
1033	0.5653436592449177	7.96	3.13	Constitutive
326	0.6687116564417178	7.75	11.09	Constitutive
844	0.476303317535545	5.29	10.88	Constitutive
535	0.41495327102803736	8.69	7.79	Constitutive
284	0.7112676056338029	7.82	5.52	Constitutive
148	0.7094594594594594	10.17	12.45	Constitutive
1258	0.4872813990461049	9.73	12.04	Constitutive
575	0.6156521739130435	8.41	12.22	Constitutive
88	0.7272727272727273	8.48	6.44	Constitutive
1634	0.5324357405140759	10.07	12.34	Constitutive
1156	0.36418685121107264	7.7	5.38	Constitutive
34392	0.3457199348685741	7.51	7.79	Constitutive
3828	0.49216300940438873	10.2	9.81	Constitutive
8054	0.41494909361807797	8.85	10.01	Constitutive
7411	0.4269329375253002	9.89	7.19	Constitutive
594	0.43265993265993263	3.48	8.79	Constitutive
1166	0.6415094339622641	10.03	12.1	Constitutive
14557	0.39493027409493714	6.62	7.35	Constitutive
202	0.5792079207920792	9.6	7.22	Constitutive
11779	0.4152304949486374	8.35	9.68	Constitutive
244	0.36065573770491804	7.3	8.49	Constitutive
1313	0.4699162223914699	9.6	12.15	Constitutive
1377	0.4153957879448075	6.58	7.79	Constitutive
4030	0.4297766749379653	10.67	12.47	Constitutive
15697	0.49767471491367776	6.64	11.19	Constitutive
5455	0.5891842346471128	9.88	6.83	Constitutive
119	0.33613445378151263	6.93	12.81	Constitutive
2014	0.5590863952333665	10.03	10.85	Constitutive
4038	0.3501733531451213	9.07	8.31	Constitutive
534	0.250936329588015	9.07	6.51	Constitutive
118748	0.4284030046821841	8.16	10.82	Constitutive
4607	0.41610592576514	8.73	6.67	Constitutive
118	0.576271186440678	8.49	10.76	Constitutive
1813	0.4379481522338665	11.81	4.48	Constitutive
2301	0.3307257714037375	9.82	8.51	Constitutive
2464	0.36810064935064934	11.01	6.4	Constitutive
3326	0.49879735417919424	8.7	6.09	Constitutive
326	0.5122699386503068	6.14	9.24	Constitutive
840	0.5404761904761904	8.7	5.65	Constitutive
481	0.5114345114345115	7.94	9.39	Constitutive
561	0.6096256684491979	6.22	10.38	Constitutive
218	0.6559633027522935	5.26	4.46	Constitutive
264	0.4166666666666667	8.94	7.46	Constitutive
1126	0.3046181172291297	8.04	4.75	Constitutive
695	0.3669064748201439	7.84	7.0	Constitutive
96	0.7291666666666666	8.17	10.24	Constitutive
2619	0.3757159221076747	10.16	7.16	Constitutive
110	0.6363636363636364	8.83	9.6	Constitutive
955	0.46910994764397906	11.08	8.06	Constitutive
1548	0.37532299741602065	6.41	11.24	Constitutive
1579	0.467384420519316	8.95	3.98	Constitutive
1481	0.36191762322754895	10.67	8.22	Constitutive
4957	0.3473875327819245	9.14	9.14	Constitutive
1035	0.35942028985507246	3.63	5.69	Constitutive
96	0.3958333333333333	7.39	9.11	Constitutive
5519	0.45515491936945096	8.37	9.41	Constitutive
3151	0.45255474452554745	5.4	9.65	Constitutive
411	0.5425790754257908	7.5	8.34	Constitutive
370	0.47297297297297297	11.0	2.25	Constitutive
2748	0.5287481804949054	8.4	9.26	Constitutive
759	0.5665349143610013	9.3	9.78	Constitutive
2130	0.4089201877934272	8.82	11.93	Constitutive
2702	0.4078460399703923	8.14	9.52	Constitutive
129	0.2558139534883721	10.22	9.46	Constitutive
157	0.7006369426751592	10.47	7.94	Constitutive
309	0.6148867313915858	6.03	4.14	Constitutive
4454	0.34553210597215983	11.0	8.38	Constitutive
5527	0.38357155780712865	4.89	6.8	Constitutive
1313	0.39984767707539987	8.01	8.7	Constitutive
1602	0.5112359550561798	10.77	9.44	Constitutive
15449	0.4068871771635705	9.25	9.99	Constitutive
2414	0.4291632145816073	9.82	9.37	Constitutive
8875	0.35819718309859155	10.57	7.36	Constitutive
16788	0.35793423874195857	9.46	7.91	Constitutive
2110	0.42890995260663506	8.98	-0.01	Constitutive
1517	0.4838497033618985	10.43	9.98	Constitutive
198	0.601010101010101	5.73	6.5	Constitutive
1955	0.45626598465473145	7.93	9.58	Constitutive
1332	0.6246246246246246	10.22	3.5	Constitutive
2112	0.43323863636363635	3.1	10.48	Constitutive
3521	0.3606929849474581	8.68	7.45	Constitutive
1437	0.4342379958246347	9.73	7.66	Constitutive
15662	0.3743455497382199	8.76	8.01	Constitutive
732	0.3743169398907104	7.66	-0.59	Constitutive
1033	0.4791868344627299	4.29	12.1	Constitutive
5443	0.3992283667095352	8.59	12.99	Constitutive
1468	0.31471389645776565	10.86	9.85	Constitutive
9265	0.41090124123043714	7.61	6.63	Constitutive
1639	0.5564368517388651	8.41	2.59	Constitutive
107	0.5700934579439252	10.38	9.65	Constitutive
1895	0.33720316622691293	7.57	9.66	Constitutive
257	0.5914396887159533	7.0	4.26	Constitutive
53435	0.3930944137737438	9.27	11.1	Constitutive
112	0.5089285714285714	7.34	8.77	Constitutive
365	0.5452054794520548	9.27	9.24	Constitutive
912	0.5745614035087719	8.7	10.64	Constitutive
14729	0.5456582252698757	8.69	9.57	Constitutive
3499	0.424692769362675	7.93	5.0	Constitutive
208	0.6826923076923077	9.6	7.34	Constitutive
1470	0.43605442176870746	9.79	10.41	Constitutive
8969	0.46292786263797525	9.79	4.93	Constitutive
86	0.4186046511627907	7.07	7.83	Constitutive
215	0.5209302325581395	9.37	5.86	Constitutive
37583	0.47595987547561397	9.4	7.48	Constitutive
1813	0.3485934914506343	8.77	7.27	Constitutive
95	0.3368421052631579	8.88	3.06	Constitutive
89	0.25842696629213485	7.52	10.2	Constitutive
3748	0.5400213447171825	8.44	7.63	Constitutive
1458	0.3683127572016461	5.29	6.04	Constitutive
3896	0.4702258726899384	8.07	12.23	Constitutive
5932	0.5064059339177344	8.15	6.21	Constitutive
437	0.5377574370709383	10.07	8.37	Constitutive
419	0.594272076372315	2.64	6.04	Constitutive
1356	0.46976401179941	10.53	11.69	Constitutive
216	0.5601851851851852	9.43	4.99	Constitutive
10640	0.3469924812030075	6.44	6.56	Constitutive
5198	0.3651404386302424	7.96	9.72	Constitutive
7484	0.380277926242651	9.89	7.95	Constitutive
97	0.6391752577319587	10.29	8.37	Constitutive
3612	0.3164451827242525	7.09	6.54	Constitutive
487	0.27720739219712526	5.73	10.05	Constitutive
12772	0.39296899467585344	8.41	8.28	Constitutive
46428	0.38179546825191696	9.06	10.63	Constitutive
13145	0.46352225180677065	9.6	12.03	Constitutive
1289	0.3630721489526765	10.86	5.5	Constitutive
20378	0.4373343802139562	9.46	7.93	Constitutive
891	0.48148148148148145	8.57	11.49	Constitutive
1474	0.4816824966078697	8.99	11.42	Constitutive
87	0.22988505747126436	7.04	9.39	Constitutive
1920	0.45625	9.6	10.24	Constitutive
1490	0.3959731543624161	9.35	12.51	Constitutive
2771	0.44171779141104295	6.49	7.26	Constitutive
6648	0.4032791817087846	10.57	7.33	Constitutive
3066	0.4817351598173516	8.11	4.97	Constitutive
35241	0.4416446752362305	8.92	1.41	Constitutive
1501	0.5049966688874084	11.45	11.95	Constitutive
456	0.5131578947368421	7.94	10.95	Constitutive
1050	0.3323809523809524	6.96	4.0	Constitutive
1539	0.3001949317738791	8.98	10.52	Constitutive
129	0.6434108527131783	9.88	11.56	Constitutive
235	0.3148936170212766	11.81	10.74	Constitutive
25473	0.4159698504298669	7.23	10.39	Constitutive
1785	0.4072829131652661	8.4	11.18	Constitutive
9203	0.3893295664457242	9.65	7.78	Constitutive
1556	0.4704370179948586	8.7	12.49	Constitutive
575	0.6573913043478261	9.16	7.94	Constitutive
6529	0.41890029100934295	9.11	11.1	Constitutive
1032	0.437015503875969	10.48	9.56	Constitutive
516	0.47674418604651164	4.85	10.82	Constitutive
1615	0.5046439628482973	-6.16	1.78	Constitutive
1871	0.29716729021913413	9.01	9.34	Constitutive
89	0.24719101123595505	11.81	8.82	Constitutive
93	0.5376344086021505	10.67	8.32	Constitutive
1175	0.454468085106383	8.62	5.42	Constitutive
359	0.3565459610027855	9.45	12.52	Constitutive
1048	0.4818702290076336	4.41	12.86	Constitutive
12727	0.4880961734894319	8.27	10.36	Constitutive
560	0.4607142857142857	7.64	8.55	Constitutive
422	0.5	8.92	7.37	Constitutive
443	0.39503386004514673	2.46	8.56	Constitutive
645	0.6372093023255814	9.6	13.9	Constitutive
372	0.6532258064516129	9.22	9.01	Constitutive
1935	0.39689922480620154	10.03	12.07	Constitutive
53950	0.3784430027803522	10.28	5.46	Constitutive
1131	0.4827586206896552	9.48	6.02	Constitutive
4737	0.3251002744352966	8.08	7.44	Constitutive
2440	0.37418032786885247	8.68	7.43	Constitutive
169	0.6449704142011834	7.93	8.5	Constitutive
4172	0.39069990412272293	9.6	8.0	Constitutive
3826	0.3897020386826973	10.28	10.73	Constitutive
709	0.5133991537376587	4.44	9.32	Constitutive
5423	0.41858749769500275	7.43	11.73	Constitutive
542	0.544280442804428	5.39	10.02	Constitutive
1263	0.40380047505938244	7.23	11.73	Constitutive
2544	0.6411163522012578	8.88	8.13	Constitutive
15191	0.32907642683167665	7.88	7.02	Constitutive
1943	0.46937725167267114	9.44	11.92	Constitutive
334	0.39221556886227543	7.44	8.09	Constitutive
101	0.3069306930693069	8.73	4.43	Constitutive
140	0.7571428571428571	9.1	6.38	Constitutive
4089	0.4761555392516508	6.86	9.54	Constitutive
374	0.6524064171122995	2.02	10.48	Constitutive
2756	0.4923802612481858	7.77	3.61	Constitutive
2940	0.4272108843537415	5.31	6.96	Constitutive
6810	0.473568281938326	9.01	8.96	Constitutive
10456	0.46623947972456004	9.16	9.0	Constitutive
26023	0.38308419475079736	9.45	9.29	Constitutive
64005	0.3748457151785017	10.06	7.73	Constitutive
696	0.3764367816091954	9.8	11.93	Constitutive
2589	0.35419080726149094	11.08	5.2	Constitutive
3250	0.3089230769230769	8.23	10.28	Constitutive
632	0.5775316455696202	7.36	8.39	Constitutive
2680	0.40298507462686567	7.82	9.77	Constitutive
94	0.3404255319148936	7.46	8.06	Constitutive
2951	0.5574381565570993	10.03	10.43	Constitutive
10917	0.37491984977557935	8.04	10.09	Constitutive
1724	0.568445475638051	7.41	6.46	Constitutive
2506	0.3515562649640862	9.88	9.48	Constitutive
99	0.5959595959595959	8.56	10.05	Constitutive
1286	0.536547433903577	9.16	12.59	Constitutive
1345	0.4200743494423792	8.6	5.37	Constitutive
181	0.43646408839779005	9.82	10.98	Constitutive
33653	0.40685822957834367	10.77	7.72	Constitutive
245319	0.37745955266408227	11.11	10.43	Constitutive
5231	0.3540432039762952	5.94	9.9	Constitutive
307	0.42996742671009774	5.07	7.87	Constitutive
604	0.6837748344370861	9.88	8.33	Constitutive
1790	0.37206703910614525	9.72	3.15	Constitutive
407	0.4201474201474201	10.65	8.07	Constitutive
2162	0.42876965772432934	9.74	12.31	Constitutive
94	0.648936170212766	3.97	8.18	Constitutive
4581	0.3804846103470858	8.95	5.09	Constitutive
3562	0.5769230769230769	10.51	4.75	Constitutive
168	0.22023809523809523	5.41	8.12	Constitutive
1494	0.4759036144578313	10.91	9.06	Constitutive
277	0.4620938628158845	8.42	6.52	Constitutive
5733	0.39019710448281875	11.08	8.22	Constitutive
1883	0.32979288369622944	0.84	4.78	Constitutive
17389	0.385991143826557	10.74	12.59	Constitutive
1315	0.29885931558935364	5.02	7.68	Constitutive
886	0.45146726862302483	9.26	10.17	Constitutive
3450	0.43855072463768113	11.45	11.92	Constitutive
2530	0.39288537549407115	8.76	6.81	Constitutive
3961	0.44887654632668517	7.23	9.36	Constitutive
207	0.5845410628019324	10.07	7.06	Constitutive
2037	0.32155130093274426	9.81	8.13	Constitutive
4370	0.38100686498855835	7.05	8.52	Constitutive
289	0.6055363321799307	6.74	9.69	Constitutive
1297	0.4009252120277564	10.57	11.4	Constitutive
455	0.34505494505494505	8.68	6.48	Constitutive
1515	0.524092409240924	10.1	9.87	Constitutive
3141	0.3419293218720153	6.66	4.39	Constitutive
2062	0.43161978661493694	7.93	9.02	Constitutive
486	0.28189300411522633	7.76	6.18	Constitutive
1442	0.5319001386962552	10.07	5.26	Constitutive
2983	0.49044585987261147	10.28	11.06	Constitutive
7558	0.44297433183381846	10.08	7.02	Constitutive
711	0.4936708860759494	11.08	12.08	Constitutive
109	0.6422018348623854	8.33	7.65	Constitutive
2206	0.35494106980961015	8.77	8.73	Constitutive
14507	0.34845247122079	7.31	12.59	Constitutive
1171	0.40649017933390263	10.9	9.84	Constitutive
196	0.5255102040816326	10.19	9.48	Constitutive
597	0.46901172529313234	3.43	-0.73	Constitutive
769	0.4174252275682705	11.08	10.0	Constitutive
7485	0.48977955911823645	11.01	10.94	Constitutive
17929	0.34240615762173016	8.59	3.8	Constitutive
201	0.5870646766169154	9.63	7.5	Constitutive
718	0.5626740947075209	8.3	7.14	Constitutive
266	0.650375939849624	9.6	6.8	Constitutive
10448	0.6217457886676876	10.36	14.06	Constitutive
1052	0.3830798479087453	9.43	7.18	Constitutive
7270	0.5305364511691885	9.88	7.17	Constitutive
3260	0.44631901840490795	10.65	4.39	Constitutive
1620	0.46358024691358024	10.88	8.05	Constitutive
463	0.4470842332613391	10.03	9.01	Constitutive
957	0.5841170323928945	7.74	5.27	Constitutive
3689	0.558416915153158	10.1	10.66	Constitutive
2466	0.4083536090835361	5.06	8.71	Constitutive
5888	0.5037364130434783	9.68	7.97	Constitutive
2923	0.3687991789257612	6.64	10.19	Constitutive
123	0.5609756097560976	10.07	13.98	Constitutive
